Statement,Label,,,
Still chance there. If you search hard you will get it..let have a try :),TRUE,,,
"Auction round 4. The highest bid is now �54. Next maximum bid is �71. To bid, send BIDS e. g. 10 (to bid �10) to 83383. Good luck.",FALSE,,,
Do you always celebrate NY's with your family ?,TRUE,,,
"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-",TRUE,,,
Its ok..come to my home it vl nice to meet and v can chat..,TRUE,,,
Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + �200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,FALSE,,,
Sent me de webadres for geting salary slip,TRUE,,,
She's fine. Sends her greetings,TRUE,,,
Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY �10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,FALSE,,,
But you dint in touch with me.,TRUE,,,
"Yup, leaving right now, be back soon",TRUE,,,
You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt,FALSE,,,
Yeah sure I'll leave in a min,TRUE,,,
And do you have any one that can teach me how to ship cars.,TRUE,,,
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",TRUE,,,
Yeah confirmed for you staying at  that weekend,TRUE,,,
They said �_ dun haf passport or smth like dat.. Or �_ juz send to my email account..  ,TRUE,,,
"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you.",TRUE,,,
"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning",TRUE,,,
Ard 4 lor...,TRUE,,,
You are right. Meanwhile how's project twins comin up,TRUE,,,
I sent your maga that money yesterday oh.,TRUE,,,
Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY �10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,FALSE,,,
Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams,TRUE,,,
I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end,FALSE,,,
Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).,TRUE,,,
If you were/are free i can give. Otherwise nalla adi entey nattil kittum,TRUE,,,
I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.,TRUE,,,
I am in escape theatre now. . Going to watch KAVALAN in a few minutes,TRUE,,,
How much would it cost to hire a hitman,TRUE,,,
I anything lor...,TRUE,,,
"Sorry, I'll call later",TRUE,,,
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,FALSE,,,
Huh but i cant go 2 ur house empty handed right?,TRUE,,,
Good morning princess! Happy New Year!,TRUE,,,
Congratulations YOU'VE Won. You're a Winner in our August �1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.,FALSE,,,
"Aight, we'll head out in a few",TRUE,,,
Then wat r u doing now? Busy wif work?,TRUE,,,
I know you mood off today,TRUE,,,
"Jay told me already, will do",TRUE,,,
Cps is causing the outages to conserve energy.,TRUE,,,
"I'm not sure, I was just checking out what was happening around the area",TRUE,,,
Hey morning what you come to ask:-) pa...,TRUE,,,
Jordan got voted out last nite!,TRUE,,,
"That means you got an A in epi, she.s fine. She.s here now.",TRUE,,,
I have no idea where you are,TRUE,,,
Pls come quick cant bare this.,TRUE,,,
Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.,TRUE,,,
"Call me. I m unable to cal. Lets meet bhaskar, and deep",TRUE,,,
No. I.ll meet you in the library,TRUE,,,
"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure",TRUE,,,
Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,TRUE,,,
Ok c �_ then.,TRUE,,,
I enjoy watching and playing football and basketball. Anything outdoors. And you?,TRUE,,,
"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb",TRUE,,,
Sorry sent blank msg again. Yup but trying 2 do some serious studying now.,TRUE,,,
Hey check it da. I have listed da.,TRUE,,,
8007 25p 4 Alfie Moon's Children in Need song on ur mob. Tell ur m8s. Txt TONE CHARITY to 8007 for nokias or POLY CHARITY for polys :zed 08701417012 profit 2 charity ,FALSE,,,
I meant as an apology from me for texting you to get me drugs at  &lt;#&gt; at night,TRUE,,,
That means from february to april i'll be getting a place to stay down there so i don't have to hustle back and forth during audition season as i have since my sister moved away from harlem.,TRUE,,,
Goin to workout lor... Muz lose e fats... ,TRUE,,,
"Damn, poor zac doesn't stand a chance",TRUE,,,
No message..no responce..what happend?,TRUE,,,
I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:),TRUE,,,
Yeah right! I'll bring my tape measure fri!,TRUE,,,
Still chance there. If you search hard you will get it..let have a try :),TRUE,,,
Meeting u is my work. . . Tel me when shall i do my work tomorrow,TRUE,,,
Should I head straight there or what,TRUE,,,
Get the official ENGLAND poly ringtone or colour flag on yer mobile for tonights game! Text TONE or FLAG to 84199. Optout txt ENG STOP Box39822 W111WX �1.50,FALSE,,,
Thank you princess! You are so sexy...,TRUE,,,
Oooh I got plenty of those!,TRUE,,,
Hui xin is in da lib.,TRUE,,,
Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,TRUE,,,
"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life.",TRUE,,,
"\ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX\""""",TRUE,,,
You know what hook up means right?,TRUE,,,
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622",FALSE,,,
Wat's da model num of ur phone?,TRUE,,,
He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes,TRUE,,,
"You can stop further club tones by replying \STOP MIX\"" See my-tone.com/enjoy. html for terms. Club tones cost GBP4.50/week. MFL",FALSE,,,
My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...,TRUE,,,
"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",TRUE,,,
* Thought I didn't see you.,TRUE,,,
wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp �1.50/msg.,FALSE,,,
Carlos says we can pick up from him later so yeah we're set,TRUE,,,
"Hey babe, my friend had to cancel, still up for a visit ?",TRUE,,,
As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,TRUE,,,
Hmm ill have to think about it... ok you're forgiven! =D,TRUE,,,
"We are hoping to get away by 7, from Langport. You still up for town tonight?",TRUE,,,
Want to send me a virtual hug?... I need one,TRUE,,,
"Probably not, still going over some stuff here",TRUE,,,
It has issues right now. Ill fix for her by tomorrow.,TRUE,,,
Why i come in between you people,TRUE,,,
Senthil group company Apnt 5pm.,TRUE,,,
Oh really?? Did you make it on air? What's your talent?,TRUE,,,
Studying. But i.ll be free next weekend.,TRUE,,,
R u here yet? I'm wearing blue shirt n black pants.,TRUE,,,
Wait.i will come out.. &lt;#&gt;  min:),TRUE,,,
I will reach ur home in  &lt;#&gt;  minutes,TRUE,,,
Well then you have a great weekend!,TRUE,,,
"What are you doing in langport? Sorry, but I'll probably be in bed by 9pm. It sucks being ill at xmas! When do you and go2sri lanka? ",TRUE,,,
"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... \ I will be with YOU \"" Wherevr.. Whenevr.. Forevr... Gudnyt dear..""",TRUE,,,
Huh? 6 also cannot? Then only how many mistakes?,TRUE,,,
Ha... U jus ate honey ar? So sweet...,TRUE,,,
I'm turning off my phone. My moms telling everyone I have cancer. And my sister won't stop calling. It hurts to talk. Can't put up with it. See u when u get home. Love u,TRUE,,,
"Honey ? Sweetheart ? Darling ? Sexy buns ? Sugar plum ? Loverboy ? I miss you, boytoy ... *smacks your ass* Did you go to the gym too ?",TRUE,,,
Thanks for loving me so. You rock,TRUE,,,
Yeah imma come over cause jay wants to do some drugs,TRUE,,,
Ok thanx... Take care then...,TRUE,,,
Yup. Thk of u oso boring wat.,TRUE,,,
" came to look at the flat, seems ok, in his 50s? * Is away alot wiv work. Got woman coming at 6.30 too.",TRUE,,,
Moji just informed me that you saved our lives. Thanks.,TRUE,,,
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,FALSE,,,
Whos this am in class:-),TRUE,,,
Hey r �_ still online? I've finished the formatting...,TRUE,,,
Great! So what attracts you to the brothas?,TRUE,,,
Promotion Number: 8714714 - UR awarded a City Break and could WIN a �200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 �1.50perWKsub,FALSE,,,
Stupid.its not possible,TRUE,,,
I cant pick the phone right now. Pls send a message,TRUE,,,
LOL what happens in Vegas stays in vegas,TRUE,,,
"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldn��t make ur b��day 2 hun!",TRUE,,,
When did i use soc... I use it only at home... �� dunno how 2 type it in word ar...,TRUE,,,
Dad says hurry the hell up,TRUE,,,
Wake me up at  &lt;#&gt;  am morning:),TRUE,,,
"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?",TRUE,,,
Great! I shoot big loads so get ready!,TRUE,,,
I'll meet you in the lobby,TRUE,,,
You still coming tonight?,TRUE,,,
What happen dear tell me,TRUE,,,
"Sir, i am waiting for your call, once free please call me.",TRUE,,,
No i am not having not any movies in my laptop,TRUE,,,
I was about to do it when i texted. I finished a long time ago and showered and er'ything!,TRUE,,,
Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me xxx,TRUE,,,
"Hello, As per request from  &lt;#&gt;  Rs.5 has been transfered to you",TRUE,,,
I am in tirupur.  call you da.,TRUE,,,
You are a winner you have been specially selected to receive �1000 cash or a �2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,FALSE,,,
S:)but he had some luck.2 catches put down:),TRUE,,,
How i noe... Did �_ specify da domain as nusstu... �� still in sch...,TRUE,,,
Oh...i asked for fun. Haha...take care. �_,TRUE,,,
Shall i get my pouch?,TRUE,,,
Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,TRUE,,,
"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?",TRUE,,,
Kent vale lor... �� wait 4 me there ar?,TRUE,,,
Ok. Very good. Its all about making that money.,TRUE,,,
Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-),TRUE,,,
Aight do you still want to get money,TRUE,,,
Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870,FALSE,,,
Ok.ok ok..then..whats ur todays plan,TRUE,,,
ARE YOU IN TOWN? THIS IS V. IMPORTANT,TRUE,,,
"Sorry pa, i dont knw who ru pa?",TRUE,,,
Wat u doing there?,TRUE,,,
If i not meeting �_ all rite then i'll go home lor. If �_ dun feel like comin it's ok.,TRUE,,,
"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",TRUE,,,
"I am late,so call you tomorrow morning.take care sweet dreams....u and me...ummifying...bye.",TRUE,,,
Networking technical support associate.,TRUE,,,
I'm gonna rip out my uterus.,TRUE,,,
Cool. Do you like swimming? I have a pool and jacuzzi at my house.,TRUE,,,
"Thanks for your ringtone order, reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar",FALSE,,,
"Yeah why not, is the gang all ready",TRUE,,,
Blank is Blank. But wat is blank? Lol,TRUE,,,
I'm in a movie... Collect car oredi...,TRUE,,,
We left already we at orchard now.,TRUE,,,
"Hi there, 2nights ur lucky night! Uve been invited 2 XCHAT, the Uks wildest chat! Txt CHAT to 86688 now! 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs",FALSE,,,
Nothing spl..wat abt u and whr ru?,TRUE,,,
No chikku nt yet.. Ya i'm free,TRUE,,,
"Aldrine, rakhesh ex RTM here.pls call.urgent.",TRUE,,,
The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.,TRUE,,,
I'm at home. Please call,TRUE,,,
"I guess you could be as good an excuse as any, lol.",TRUE,,,
"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared, missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING",TRUE,,,
Gud mrng dear hav a nice day,TRUE,,,
Old Orchard near univ. How about you?,TRUE,,,
"4 tacos + 1 rajas burrito, right?",TRUE,,,
"It���s �6 to get in, is that ok?",TRUE,,,
Hows the street where the end of library walk is?,TRUE,,,
"Plz note: if anyone calling from a mobile Co. &amp; asks u to type # &lt;#&gt;  or # &lt;#&gt; . Do not do so. Disconnect the call,coz it iz an attempt of 'terrorist' to make use of the sim card no. Itz confirmd by nokia n motorola n has been verified by CNN IBN.",TRUE,,,
We stopped to get ice cream and will go back after,TRUE,,,
